venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V37028064,International Journal for Educational and Vocational Guidance,76441,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C19417346', 'https://openalex.org/C77805123', 'https://openalex.org/C71924100', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C509550671', 'https://openalex.org/C50522688', 'https://openalex.org/C2777247013', 'https://openalex.org/C75630572', 'https://openalex.org/C668760', 'https://openalex.org/C138885662', 'https://openalex.org/C2989521464', 'https://openalex.org/C121332964', 'https://openalex.org/C50556499', 'https://openalex.org/C33923547', 'https://openalex.org/C170276225', 'https://openalex.org/C138496976', 'https://openalex.org/C2777393702']"
https://openalex.org/V41656654,Journal of Police Crisis Negotiations,76453,['https://openalex.org/C15744967'],"['https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C71924100', 'https://openalex.org/C144133560']","['https://openalex.org/C15744967', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C199539241', 'https://openalex.org/C71924100', 'https://openalex.org/C73484699', 'https://openalex.org/C36289849', 'https://openalex.org/C199776023', 'https://openalex.org/C118552586', 'https://openalex.org/C77805123', 'https://openalex.org/C144133560']"
https://openalex.org/V43504251,Journal of Psychotherapy Integration,76458,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C542102704', 'https://openalex.org/C71924100', 'https://openalex.org/C11171543', 'https://openalex.org/C70410870', 'https://openalex.org/C118552586', 'https://openalex.org/C2780043985', 'https://openalex.org/C86803240', 'https://openalex.org/C183839525', 'https://openalex.org/C5458421', 'https://openalex.org/C159110408']"
https://openalex.org/V55175622,Educational Researcher,76491,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148', 'https://openalex.org/C71924100']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547', 'https://openalex.org/C199539241', 'https://openalex.org/C19417346', 'https://openalex.org/C145420912', 'https://openalex.org/C162324750', 'https://openalex.org/C50522688', 'https://openalex.org/C138885662', 'https://openalex.org/C36289849', 'https://openalex.org/C41008148', 'https://openalex.org/C120912362', 'https://openalex.org/C71924100', 'https://openalex.org/C36727532']"
https://openalex.org/V60093453,Australian Psychologist,76506,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C542102704', 'https://openalex.org/C199539241', 'https://openalex.org/C77805123', 'https://openalex.org/C509550671', 'https://openalex.org/C138885662', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C169760540']"
https://openalex.org/V64831726,Journal of Leadership & Organizational Studies,76622,['https://openalex.org/C15744967'],"['https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C144133560', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C77805123', 'https://openalex.org/C187736073', 'https://openalex.org/C39549134', 'https://openalex.org/C199539241', 'https://openalex.org/C144024400', 'https://openalex.org/C38775462', 'https://openalex.org/C197386563', 'https://openalex.org/C138885662', 'https://openalex.org/C68489960', 'https://openalex.org/C144133560', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240']"
https://openalex.org/V70641636,Applied Neuropsychology,76650,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C127313418', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C169900460', 'https://openalex.org/C70410870', 'https://openalex.org/C14216870', 'https://openalex.org/C138496976', 'https://openalex.org/C180747234', 'https://openalex.org/C127313418', 'https://openalex.org/C151730666', 'https://openalex.org/C126322002', 'https://openalex.org/C18903297', 'https://openalex.org/C59822182', 'https://openalex.org/C2777267654', 'https://openalex.org/C33923547', 'https://openalex.org/C536788834', 'https://openalex.org/C548259974', 'https://openalex.org/C142724271', 'https://openalex.org/C2779134260', 'https://openalex.org/C105795698']"
https://openalex.org/V79074319,Neuropsychological Rehabilitation,76674,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C169900460', 'https://openalex.org/C1862650', 'https://openalex.org/C2778818304', 'https://openalex.org/C70410870', 'https://openalex.org/C180747234', 'https://openalex.org/C126322002', 'https://openalex.org/C2779224077', 'https://openalex.org/C99508421', 'https://openalex.org/C2781017439', 'https://openalex.org/C159110408', 'https://openalex.org/C142724271', 'https://openalex.org/C138885662', 'https://openalex.org/C138496976', 'https://openalex.org/C14216870', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964']"
https://openalex.org/V87328381,Journal of Occupational and Organizational Psychology,76698,['https://openalex.org/C15744967'],"['https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C121332964', 'https://openalex.org/C41008148', 'https://openalex.org/C71924100', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C185592680', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C162324750', 'https://openalex.org/C187736073', 'https://openalex.org/C17744445', 'https://openalex.org/C121332964', 'https://openalex.org/C41008148', 'https://openalex.org/C75630572', 'https://openalex.org/C199539241', 'https://openalex.org/C2718322', 'https://openalex.org/C62520636', 'https://openalex.org/C71924100', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C97355855', 'https://openalex.org/C138885662', 'https://openalex.org/C185592680', 'https://openalex.org/C144024400', 'https://openalex.org/C39549134', 'https://openalex.org/C105795698']"
https://openalex.org/V96095673,British Journal of Educational Psychology,76838,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C138885662', 'https://openalex.org/C162324750', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C145420912', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C199539241', 'https://openalex.org/C17744445', 'https://openalex.org/C77805123', 'https://openalex.org/C19417346', 'https://openalex.org/C118552586', 'https://openalex.org/C138885662', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C162324750', 'https://openalex.org/C41008148', 'https://openalex.org/C169900460']"
https://openalex.org/V111893742,Journal of Language and Social Psychology,76882,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C111472728']"
https://openalex.org/V114840262,Educational Technology Research and Development,76893,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C71924100']","['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C199539241', 'https://openalex.org/C145420912', 'https://openalex.org/C19417346', 'https://openalex.org/C16443162', 'https://openalex.org/C49774154', 'https://openalex.org/C88610354', 'https://openalex.org/C159456220', 'https://openalex.org/C162324750', 'https://openalex.org/C71924100', 'https://openalex.org/C154945302']"
https://openalex.org/V116921146,Sport Psychologist,76900,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C205649164']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C75630572', 'https://openalex.org/C77805123', 'https://openalex.org/C70410870', 'https://openalex.org/C1862650', 'https://openalex.org/C2781054738', 'https://openalex.org/C133753094', 'https://openalex.org/C542102704', 'https://openalex.org/C162324750', 'https://openalex.org/C187736073', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C2779363792', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C118552586', 'https://openalex.org/C138885662', 'https://openalex.org/C205649164', 'https://openalex.org/C169760540']"
https://openalex.org/V125613531,Journal of Psychopathology and Behavioral Assessment,77025,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C144133560', 'https://openalex.org/C205649164', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C70410870', 'https://openalex.org/C118552586', 'https://openalex.org/C138496976', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C558461103', 'https://openalex.org/C77805123', 'https://openalex.org/C105795698', 'https://openalex.org/C169760540', 'https://openalex.org/C121332964', 'https://openalex.org/C144133560', 'https://openalex.org/C62520636', 'https://openalex.org/C162853370', 'https://openalex.org/C64764614', 'https://openalex.org/C542102704', 'https://openalex.org/C205649164', 'https://openalex.org/C46823705', 'https://openalex.org/C40722632', 'https://openalex.org/C58640448', 'https://openalex.org/C2778755073', 'https://openalex.org/C162324750', 'https://openalex.org/C169900460', 'https://openalex.org/C134018914']"
https://openalex.org/V145707319,Journal of Communication Disorders,77087,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C86803240', 'https://openalex.org/C548259974', 'https://openalex.org/C138496976', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C118552586', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C111472728', 'https://openalex.org/C144024400', 'https://openalex.org/C169900460']"
